fecha,comunidad,region,categoria_sintoma,num_casos,es_brote_real
2026-03-20,Palenque,Selva,Dermatológico,1,0
2026-03-20,Palenque,Selva,Diabetes,0,0
2026-03-20,Palenque,Selva,Embarazo,0,0
2026-03-20,Palenque,Selva,Gastrointestinal,0,0
2026-03-20,Palenque,Selva,Hipertensión,0,0
2026-03-20,Palenque,Selva,Nutrición,1,0
2026-03-20,Palenque,Selva,Respiratorio,0,0
2026-03-20,Palenque,Selva,Traumatología,0,0
2026-03-20,Palenque,Selva,Vacunación,0,0
2026-03-20,San Cristóbal de las Casas,Altos,Dermatológico,0,0
2026-03-20,San Cristóbal de las Casas,Altos,Diabetes,1,0
2026-03-20,San Cristóbal de las Casas,Altos,Embarazo,0,0
2026-03-20,San Cristóbal de las Casas,Altos,Gastrointestinal,0,0
2026-03-20,San Cristóbal de las Casas,Altos,Hipertensión,0,0
2026-03-20,San Cristóbal de las Casas,Altos,Nutrición,1,0
2026-03-20,San Cristóbal de las Casas,Altos,Respiratorio,1,0
2026-03-20,San Cristóbal de las Casas,Altos,Traumatología,0,0
2026-03-20,San Cristóbal de las Casas,Altos,Vacunación,1,0
2026-03-20,Tapachula (Soconusco),Costa,Dermatológico,0,0
2026-03-20,Tapachula (Soconusco),Costa,Diabetes,0,0
2026-03-20,Tapachula (Soconusco),Costa,Embarazo,0,0
2026-03-20,Tapachula (Soconusco),Costa,Gastrointestinal,0,0
2026-03-20,Tapachula (Soconusco),Costa,Hipertensión,0,0
2026-03-20,Tapachula (Soconusco),Costa,Nutrición,0,0
2026-03-20,Tapachula (Soconusco),Costa,Respiratorio,0,0
2026-03-20,Tapachula (Soconusco),Costa,Traumatología,0,0
2026-03-20,Tapachula (Soconusco),Costa,Vacunación,0,0
2026-03-20,Tuxtla Gutiérrez,Urbano,Dermatológico,0,0
2026-03-20,Tuxtla Gutiérrez,Urbano,Diabetes,1,0
2026-03-20,Tuxtla Gutiérrez,Urbano,Embarazo,1,0
2026-03-20,Tuxtla Gutiérrez,Urbano,Gastrointestinal,0,0
2026-03-20,Tuxtla Gutiérrez,Urbano,Hipertensión,0,0
2026-03-20,Tuxtla Gutiérrez,Urbano,Nutrición,0,0
2026-03-20,Tuxtla Gutiérrez,Urbano,Respiratorio,0,0
2026-03-20,Tuxtla Gutiérrez,Urbano,Traumatología,2,0
2026-03-20,Tuxtla Gutiérrez,Urbano,Vacunación,1,0
2026-03-21,Chenalhó,Altos,Dermatológico,1,0
2026-03-21,Chenalhó,Altos,Diabetes,0,0
2026-03-21,Chenalhó,Altos,Embarazo,1,0
2026-03-21,Chenalhó,Altos,Gastrointestinal,0,0
2026-03-21,Chenalhó,Altos,Hipertensión,0,0
2026-03-21,Chenalhó,Altos,Nutrición,0,0
2026-03-21,Chenalhó,Altos,Respiratorio,0,0
2026-03-21,Chenalhó,Altos,Traumatología,0,0
2026-03-21,Chenalhó,Altos,Vacunación,0,0
2026-03-21,Comitán de Domínguez,Altos,Dermatológico,0,0
2026-03-21,Comitán de Domínguez,Altos,Diabetes,0,0
2026-03-21,Comitán de Domínguez,Altos,Embarazo,0,0
2026-03-21,Comitán de Domínguez,Altos,Gastrointestinal,0,0
2026-03-21,Comitán de Domínguez,Altos,Hipertensión,0,0
2026-03-21,Comitán de Domínguez,Altos,Nutrición,1,0
2026-03-21,Comitán de Domínguez,Altos,Respiratorio,1,0
2026-03-21,Comitán de Domínguez,Altos,Traumatología,0,0
2026-03-21,Comitán de Domínguez,Altos,Vacunación,0,0
2026-03-21,Las Margaritas,Sierra,Dermatológico,0,0
2026-03-21,Las Margaritas,Sierra,Diabetes,0,0
2026-03-21,Las Margaritas,Sierra,Embarazo,0,0
2026-03-21,Las Margaritas,Sierra,Gastrointestinal,0,0
2026-03-21,Las Margaritas,Sierra,Hipertensión,0,0
2026-03-21,Las Margaritas,Sierra,Nutrición,0,0
2026-03-21,Las Margaritas,Sierra,Respiratorio,1,0
2026-03-21,Las Margaritas,Sierra,Traumatología,0,0
2026-03-21,Las Margaritas,Sierra,Vacunación,0,0
2026-03-21,Ocosingo,Selva,Dermatológico,0,0
2026-03-21,Ocosingo,Selva,Diabetes,0,0
2026-03-21,Ocosingo,Selva,Embarazo,0,0
2026-03-21,Ocosingo,Selva,Gastrointestinal,1,0
2026-03-21,Ocosingo,Selva,Hipertensión,2,0
2026-03-21,Ocosingo,Selva,Nutrición,0,0
2026-03-21,Ocosingo,Selva,Respiratorio,1,0
2026-03-21,Ocosingo,Selva,Traumatología,0,0
2026-03-21,Ocosingo,Selva,Vacunación,0,0
2026-03-21,Palenque,Selva,Dermatológico,0,0
2026-03-21,Palenque,Selva,Diabetes,0,0
2026-03-21,Palenque,Selva,Embarazo,0,0
2026-03-21,Palenque,Selva,Gastrointestinal,0,0
2026-03-21,Palenque,Selva,Hipertensión,0,0
2026-03-21,Palenque,Selva,Nutrición,0,0
2026-03-21,Palenque,Selva,Respiratorio,0,0
2026-03-21,Palenque,Selva,Traumatología,1,0
2026-03-21,Palenque,Selva,Vacunación,0,0
2026-03-21,San Cristóbal de las Casas,Altos,Dermatológico,0,0
2026-03-21,San Cristóbal de las Casas,Altos,Diabetes,0,0
2026-03-21,San Cristóbal de las Casas,Altos,Embarazo,0,0
2026-03-21,San Cristóbal de las Casas,Altos,Gastrointestinal,0,0
2026-03-21,San Cristóbal de las Casas,Altos,Hipertensión,0,0
2026-03-21,San Cristóbal de las Casas,Altos,Nutrición,0,0
2026-03-21,San Cristóbal de las Casas,Altos,Respiratorio,1,0
2026-03-21,San Cristóbal de las Casas,Altos,Traumatología,0,0
2026-03-21,San Cristóbal de las Casas,Altos,Vacunación,0,0
2026-03-21,Tapachula (Soconusco),Costa,Dermatológico,0,0
2026-03-21,Tapachula (Soconusco),Costa,Diabetes,0,0
2026-03-21,Tapachula (Soconusco),Costa,Embarazo,1,0
2026-03-21,Tapachula (Soconusco),Costa,Gastrointestinal,0,0
2026-03-21,Tapachula (Soconusco),Costa,Hipertensión,1,0
2026-03-21,Tapachula (Soconusco),Costa,Nutrición,1,0
2026-03-21,Tapachula (Soconusco),Costa,Respiratorio,0,0
2026-03-21,Tapachula (Soconusco),Costa,Traumatología,0,0
2026-03-21,Tapachula (Soconusco),Costa,Vacunación,0,0
2026-03-21,Tuxtla Gutiérrez,Urbano,Dermatológico,1,0
2026-03-21,Tuxtla Gutiérrez,Urbano,Diabetes,0,0
2026-03-21,Tuxtla Gutiérrez,Urbano,Embarazo,1,0
2026-03-21,Tuxtla Gutiérrez,Urbano,Gastrointestinal,0,0
2026-03-21,Tuxtla Gutiérrez,Urbano,Hipertensión,0,0
2026-03-21,Tuxtla Gutiérrez,Urbano,Nutrición,0,0
2026-03-21,Tuxtla Gutiérrez,Urbano,Respiratorio,3,0
2026-03-21,Tuxtla Gutiérrez,Urbano,Traumatología,0,0
2026-03-21,Tuxtla Gutiérrez,Urbano,Vacunación,1,0
2026-03-22,Chenalhó,Altos,Dermatológico,0,0
2026-03-22,Chenalhó,Altos,Diabetes,0,0
2026-03-22,Chenalhó,Altos,Embarazo,0,0
2026-03-22,Chenalhó,Altos,Gastrointestinal,0,0
2026-03-22,Chenalhó,Altos,Hipertensión,0,0
2026-03-22,Chenalhó,Altos,Nutrición,0,0
2026-03-22,Chenalhó,Altos,Respiratorio,0,0
2026-03-22,Chenalhó,Altos,Traumatología,0,0
2026-03-22,Chenalhó,Altos,Vacunación,0,0
2026-03-22,Comitán de Domínguez,Altos,Dermatológico,1,0
2026-03-22,Comitán de Domínguez,Altos,Diabetes,1,0
2026-03-22,Comitán de Domínguez,Altos,Embarazo,0,0
2026-03-22,Comitán de Domínguez,Altos,Gastrointestinal,0,0
2026-03-22,Comitán de Domínguez,Altos,Hipertensión,1,0
2026-03-22,Comitán de Domínguez,Altos,Nutrición,0,0
2026-03-22,Comitán de Domínguez,Altos,Respiratorio,0,0
2026-03-22,Comitán de Domínguez,Altos,Traumatología,1,0
2026-03-22,Comitán de Domínguez,Altos,Vacunación,1,0
2026-03-22,Las Margaritas,Sierra,Dermatológico,0,0
2026-03-22,Las Margaritas,Sierra,Diabetes,0,0
2026-03-22,Las Margaritas,Sierra,Embarazo,0,0
2026-03-22,Las Margaritas,Sierra,Gastrointestinal,0,0
2026-03-22,Las Margaritas,Sierra,Hipertensión,0,0
2026-03-22,Las Margaritas,Sierra,Nutrición,0,0
2026-03-22,Las Margaritas,Sierra,Respiratorio,1,0
2026-03-22,Las Margaritas,Sierra,Traumatología,0,0
2026-03-22,Las Margaritas,Sierra,Vacunación,0,0
2026-03-22,Ocosingo,Selva,Dermatológico,0,0
2026-03-22,Ocosingo,Selva,Diabetes,0,0
2026-03-22,Ocosingo,Selva,Embarazo,0,0
2026-03-22,Ocosingo,Selva,Gastrointestinal,1,0
2026-03-22,Ocosingo,Selva,Hipertensión,0,0
2026-03-22,Ocosingo,Selva,Nutrición,0,0
2026-03-22,Ocosingo,Selva,Respiratorio,0,0
2026-03-22,Ocosingo,Selva,Traumatología,0,0
2026-03-22,Ocosingo,Selva,Vacunación,1,0
2026-03-22,Palenque,Selva,Dermatológico,1,0
2026-03-22,Palenque,Selva,Diabetes,0,0
2026-03-22,Palenque,Selva,Embarazo,0,0
2026-03-22,Palenque,Selva,Gastrointestinal,0,0
2026-03-22,Palenque,Selva,Hipertensión,0,0
2026-03-22,Palenque,Selva,Nutrición,0,0
2026-03-22,Palenque,Selva,Respiratorio,2,0
2026-03-22,Palenque,Selva,Traumatología,0,0
2026-03-22,Palenque,Selva,Vacunación,1,0
2026-03-22,San Cristóbal de las Casas,Altos,Dermatológico,2,0
2026-03-22,San Cristóbal de las Casas,Altos,Diabetes,0,0
2026-03-22,San Cristóbal de las Casas,Altos,Embarazo,0,0
2026-03-22,San Cristóbal de las Casas,Altos,Gastrointestinal,1,0
2026-03-22,San Cristóbal de las Casas,Altos,Hipertensión,0,0
2026-03-22,San Cristóbal de las Casas,Altos,Nutrición,0,0
2026-03-22,San Cristóbal de las Casas,Altos,Respiratorio,1,0
2026-03-22,San Cristóbal de las Casas,Altos,Traumatología,1,0
2026-03-22,San Cristóbal de las Casas,Altos,Vacunación,1,0
2026-03-22,Tapachula (Soconusco),Costa,Dermatológico,1,0
2026-03-22,Tapachula (Soconusco),Costa,Diabetes,0,0
2026-03-22,Tapachula (Soconusco),Costa,Embarazo,0,0
2026-03-22,Tapachula (Soconusco),Costa,Gastrointestinal,0,0
2026-03-22,Tapachula (Soconusco),Costa,Hipertensión,0,0
2026-03-22,Tapachula (Soconusco),Costa,Nutrición,1,0
2026-03-22,Tapachula (Soconusco),Costa,Respiratorio,0,0
2026-03-22,Tapachula (Soconusco),Costa,Traumatología,0,0
2026-03-22,Tapachula (Soconusco),Costa,Vacunación,0,0
2026-03-22,Tuxtla Gutiérrez,Urbano,Dermatológico,1,0
2026-03-22,Tuxtla Gutiérrez,Urbano,Diabetes,1,0
2026-03-22,Tuxtla Gutiérrez,Urbano,Embarazo,0,0
2026-03-22,Tuxtla Gutiérrez,Urbano,Gastrointestinal,2,0
2026-03-22,Tuxtla Gutiérrez,Urbano,Hipertensión,0,0
2026-03-22,Tuxtla Gutiérrez,Urbano,Nutrición,0,0
2026-03-22,Tuxtla Gutiérrez,Urbano,Respiratorio,1,0
2026-03-22,Tuxtla Gutiérrez,Urbano,Traumatología,0,0
2026-03-22,Tuxtla Gutiérrez,Urbano,Vacunación,0,0
2026-03-23,Chenalhó,Altos,Dermatológico,0,0
2026-03-23,Chenalhó,Altos,Diabetes,1,0
2026-03-23,Chenalhó,Altos,Embarazo,0,0
2026-03-23,Chenalhó,Altos,Gastrointestinal,0,0
2026-03-23,Chenalhó,Altos,Hipertensión,0,0
2026-03-23,Chenalhó,Altos,Nutrición,0,0
2026-03-23,Chenalhó,Altos,Respiratorio,0,0
2026-03-23,Chenalhó,Altos,Traumatología,0,0
2026-03-23,Chenalhó,Altos,Vacunación,0,0
2026-03-23,Comitán de Domínguez,Altos,Dermatológico,0,0
2026-03-23,Comitán de Domínguez,Altos,Diabetes,0,0
2026-03-23,Comitán de Domínguez,Altos,Embarazo,0,0
2026-03-23,Comitán de Domínguez,Altos,Gastrointestinal,0,0
2026-03-23,Comitán de Domínguez,Altos,Hipertensión,0,0
2026-03-23,Comitán de Domínguez,Altos,Nutrición,0,0
2026-03-23,Comitán de Domínguez,Altos,Respiratorio,0,0
2026-03-23,Comitán de Domínguez,Altos,Traumatología,0,0
2026-03-23,Comitán de Domínguez,Altos,Vacunación,0,0
2026-03-23,Las Margaritas,Sierra,Dermatológico,0,0
2026-03-23,Las Margaritas,Sierra,Diabetes,1,0
2026-03-23,Las Margaritas,Sierra,Embarazo,1,0
2026-03-23,Las Margaritas,Sierra,Gastrointestinal,1,0
2026-03-23,Las Margaritas,Sierra,Hipertensión,0,0
2026-03-23,Las Margaritas,Sierra,Nutrición,1,0
2026-03-23,Las Margaritas,Sierra,Respiratorio,1,0
2026-03-23,Las Margaritas,Sierra,Traumatología,1,0
2026-03-23,Las Margaritas,Sierra,Vacunación,0,0
2026-03-23,Ocosingo,Selva,Dermatológico,0,0
2026-03-23,Ocosingo,Selva,Diabetes,1,0
2026-03-23,Ocosingo,Selva,Embarazo,0,0
2026-03-23,Ocosingo,Selva,Gastrointestinal,0,0
2026-03-23,Ocosingo,Selva,Hipertensión,1,0
2026-03-23,Ocosingo,Selva,Nutrición,2,0
2026-03-23,Ocosingo,Selva,Respiratorio,0,0
2026-03-23,Ocosingo,Selva,Traumatología,0,0
2026-03-23,Ocosingo,Selva,Vacunación,1,0
2026-03-23,Palenque,Selva,Dermatológico,0,0
2026-03-23,Palenque,Selva,Diabetes,0,0
2026-03-23,Palenque,Selva,Embarazo,0,0
2026-03-23,Palenque,Selva,Gastrointestinal,0,0
2026-03-23,Palenque,Selva,Hipertensión,0,0
2026-03-23,Palenque,Selva,Nutrición,0,0
2026-03-23,Palenque,Selva,Respiratorio,0,0
2026-03-23,Palenque,Selva,Traumatología,1,0
2026-03-23,Palenque,Selva,Vacunación,0,0
2026-03-23,San Cristóbal de las Casas,Altos,Dermatológico,0,0
2026-03-23,San Cristóbal de las Casas,Altos,Diabetes,0,0
2026-03-23,San Cristóbal de las Casas,Altos,Embarazo,0,0
2026-03-23,San Cristóbal de las Casas,Altos,Gastrointestinal,0,0
2026-03-23,San Cristóbal de las Casas,Altos,Hipertensión,0,0
2026-03-23,San Cristóbal de las Casas,Altos,Nutrición,0,0
2026-03-23,San Cristóbal de las Casas,Altos,Respiratorio,1,0
2026-03-23,San Cristóbal de las Casas,Altos,Traumatología,0,0
2026-03-23,San Cristóbal de las Casas,Altos,Vacunación,0,0
2026-03-23,Tapachula (Soconusco),Costa,Dermatológico,1,0
2026-03-23,Tapachula (Soconusco),Costa,Diabetes,0,0
2026-03-23,Tapachula (Soconusco),Costa,Embarazo,2,0
2026-03-23,Tapachula (Soconusco),Costa,Gastrointestinal,0,0
2026-03-23,Tapachula (Soconusco),Costa,Hipertensión,0,0
2026-03-23,Tapachula (Soconusco),Costa,Nutrición,0,0
2026-03-23,Tapachula (Soconusco),Costa,Respiratorio,1,0
2026-03-23,Tapachula (Soconusco),Costa,Traumatología,1,0
2026-03-23,Tapachula (Soconusco),Costa,Vacunación,0,0
2026-03-23,Tuxtla Gutiérrez,Urbano,Dermatológico,1,0
2026-03-23,Tuxtla Gutiérrez,Urbano,Diabetes,1,0
2026-03-23,Tuxtla Gutiérrez,Urbano,Embarazo,0,0
2026-03-23,Tuxtla Gutiérrez,Urbano,Gastrointestinal,2,0
2026-03-23,Tuxtla Gutiérrez,Urbano,Hipertensión,0,0
2026-03-23,Tuxtla Gutiérrez,Urbano,Nutrición,1,0
2026-03-23,Tuxtla Gutiérrez,Urbano,Respiratorio,2,0
2026-03-23,Tuxtla Gutiérrez,Urbano,Traumatología,1,0
2026-03-23,Tuxtla Gutiérrez,Urbano,Vacunación,1,0
2026-03-24,Chenalhó,Altos,Dermatológico,0,0
2026-03-24,Chenalhó,Altos,Diabetes,1,0
2026-03-24,Chenalhó,Altos,Embarazo,0,0
2026-03-24,Chenalhó,Altos,Gastrointestinal,2,0
2026-03-24,Chenalhó,Altos,Hipertensión,0,0
2026-03-24,Chenalhó,Altos,Nutrición,0,0
2026-03-24,Chenalhó,Altos,Respiratorio,0,0
2026-03-24,Chenalhó,Altos,Traumatología,0,0
2026-03-24,Chenalhó,Altos,Vacunación,1,0
2026-03-24,Comitán de Domínguez,Altos,Dermatológico,0,0
2026-03-24,Comitán de Domínguez,Altos,Diabetes,0,0
2026-03-24,Comitán de Domínguez,Altos,Embarazo,0,0
2026-03-24,Comitán de Domínguez,Altos,Gastrointestinal,0,0
2026-03-24,Comitán de Domínguez,Altos,Hipertensión,0,0
2026-03-24,Comitán de Domínguez,Altos,Nutrición,0,0
2026-03-24,Comitán de Domínguez,Altos,Respiratorio,0,0
2026-03-24,Comitán de Domínguez,Altos,Traumatología,1,0
2026-03-24,Comitán de Domínguez,Altos,Vacunación,1,0
2026-03-24,Las Margaritas,Sierra,Dermatológico,0,0
2026-03-24,Las Margaritas,Sierra,Diabetes,0,0
2026-03-24,Las Margaritas,Sierra,Embarazo,0,0
2026-03-24,Las Margaritas,Sierra,Gastrointestinal,1,0
2026-03-24,Las Margaritas,Sierra,Hipertensión,0,0
2026-03-24,Las Margaritas,Sierra,Nutrición,0,0
2026-03-24,Las Margaritas,Sierra,Respiratorio,1,0
2026-03-24,Las Margaritas,Sierra,Traumatología,1,0
2026-03-24,Las Margaritas,Sierra,Vacunación,1,0
2026-03-24,Ocosingo,Selva,Dermatológico,0,0
2026-03-24,Ocosingo,Selva,Diabetes,0,0
2026-03-24,Ocosingo,Selva,Embarazo,0,0
2026-03-24,Ocosingo,Selva,Gastrointestinal,0,0
2026-03-24,Ocosingo,Selva,Hipertensión,0,0
2026-03-24,Ocosingo,Selva,Nutrición,0,0
2026-03-24,Ocosingo,Selva,Respiratorio,0,0
2026-03-24,Ocosingo,Selva,Traumatología,1,0
2026-03-24,Ocosingo,Selva,Vacunación,0,0
2026-03-24,Palenque,Selva,Dermatológico,1,0
2026-03-24,Palenque,Selva,Diabetes,1,0
2026-03-24,Palenque,Selva,Embarazo,0,0
2026-03-24,Palenque,Selva,Gastrointestinal,1,0
2026-03-24,Palenque,Selva,Hipertensión,2,0
2026-03-24,Palenque,Selva,Nutrición,0,0
2026-03-24,Palenque,Selva,Respiratorio,3,0
2026-03-24,Palenque,Selva,Traumatología,1,0
2026-03-24,Palenque,Selva,Vacunación,0,0
2026-03-24,San Cristóbal de las Casas,Altos,Dermatológico,0,0
2026-03-24,San Cristóbal de las Casas,Altos,Diabetes,0,0
2026-03-24,San Cristóbal de las Casas,Altos,Embarazo,0,0
2026-03-24,San Cristóbal de las Casas,Altos,Gastrointestinal,1,0
2026-03-24,San Cristóbal de las Casas,Altos,Hipertensión,2,0
2026-03-24,San Cristóbal de las Casas,Altos,Nutrición,1,0
2026-03-24,San Cristóbal de las Casas,Altos,Respiratorio,0,0
2026-03-24,San Cristóbal de las Casas,Altos,Traumatología,0,0
2026-03-24,San Cristóbal de las Casas,Altos,Vacunación,0,0
2026-03-24,Tapachula (Soconusco),Costa,Dermatológico,0,0
2026-03-24,Tapachula (Soconusco),Costa,Diabetes,0,0
2026-03-24,Tapachula (Soconusco),Costa,Embarazo,0,0
2026-03-24,Tapachula (Soconusco),Costa,Gastrointestinal,0,0
2026-03-24,Tapachula (Soconusco),Costa,Hipertensión,0,0
2026-03-24,Tapachula (Soconusco),Costa,Nutrición,2,0
2026-03-24,Tapachula (Soconusco),Costa,Respiratorio,1,0
2026-03-24,Tapachula (Soconusco),Costa,Traumatología,0,0
2026-03-24,Tapachula (Soconusco),Costa,Vacunación,1,0
2026-03-24,Tuxtla Gutiérrez,Urbano,Dermatológico,1,0
2026-03-24,Tuxtla Gutiérrez,Urbano,Diabetes,0,0
2026-03-24,Tuxtla Gutiérrez,Urbano,Embarazo,0,0
2026-03-24,Tuxtla Gutiérrez,Urbano,Gastrointestinal,1,0
2026-03-24,Tuxtla Gutiérrez,Urbano,Hipertensión,0,0
2026-03-24,Tuxtla Gutiérrez,Urbano,Nutrición,0,0
2026-03-24,Tuxtla Gutiérrez,Urbano,Respiratorio,2,0
2026-03-24,Tuxtla Gutiérrez,Urbano,Traumatología,1,0
2026-03-24,Tuxtla Gutiérrez,Urbano,Vacunación,0,0
2026-03-25,Chenalhó,Altos,Dermatológico,0,0
2026-03-25,Chenalhó,Altos,Diabetes,0,0
2026-03-25,Chenalhó,Altos,Embarazo,0,0
2026-03-25,Chenalhó,Altos,Gastrointestinal,0,0
2026-03-25,Chenalhó,Altos,Hipertensión,0,0
2026-03-25,Chenalhó,Altos,Nutrición,0,0
2026-03-25,Chenalhó,Altos,Respiratorio,0,0
2026-03-25,Chenalhó,Altos,Traumatología,0,0
2026-03-25,Chenalhó,Altos,Vacunación,0,0
2026-03-25,Comitán de Domínguez,Altos,Dermatológico,0,0
2026-03-25,Comitán de Domínguez,Altos,Diabetes,1,0
2026-03-25,Comitán de Domínguez,Altos,Embarazo,3,0
2026-03-25,Comitán de Domínguez,Altos,Gastrointestinal,0,0
2026-03-25,Comitán de Domínguez,Altos,Hipertensión,3,0
2026-03-25,Comitán de Domínguez,Altos,Nutrición,1,0
2026-03-25,Comitán de Domínguez,Altos,Respiratorio,0,0
2026-03-25,Comitán de Domínguez,Altos,Traumatología,1,0
2026-03-25,Comitán de Domínguez,Altos,Vacunación,0,0
2026-03-25,Las Margaritas,Sierra,Dermatológico,0,0
2026-03-25,Las Margaritas,Sierra,Diabetes,0,0
2026-03-25,Las Margaritas,Sierra,Embarazo,0,0
2026-03-25,Las Margaritas,Sierra,Gastrointestinal,0,0
2026-03-25,Las Margaritas,Sierra,Hipertensión,0,0
2026-03-25,Las Margaritas,Sierra,Nutrición,0,0
2026-03-25,Las Margaritas,Sierra,Respiratorio,0,0
2026-03-25,Las Margaritas,Sierra,Traumatología,0,0
2026-03-25,Las Margaritas,Sierra,Vacunación,1,0
2026-03-25,Ocosingo,Selva,Dermatológico,0,0
2026-03-25,Ocosingo,Selva,Diabetes,0,0
2026-03-25,Ocosingo,Selva,Embarazo,0,0
2026-03-25,Ocosingo,Selva,Gastrointestinal,0,0
2026-03-25,Ocosingo,Selva,Hipertensión,0,0
2026-03-25,Ocosingo,Selva,Nutrición,0,0
2026-03-25,Ocosingo,Selva,Respiratorio,0,0
2026-03-25,Ocosingo,Selva,Traumatología,0,0
2026-03-25,Ocosingo,Selva,Vacunación,0,0
2026-03-25,Palenque,Selva,Dermatológico,0,0
2026-03-25,Palenque,Selva,Diabetes,0,0
2026-03-25,Palenque,Selva,Embarazo,1,0
2026-03-25,Palenque,Selva,Gastrointestinal,0,0
2026-03-25,Palenque,Selva,Hipertensión,0,0
2026-03-25,Palenque,Selva,Nutrición,0,0
2026-03-25,Palenque,Selva,Respiratorio,1,0
2026-03-25,Palenque,Selva,Traumatología,0,0
2026-03-25,Palenque,Selva,Vacunación,0,0
2026-03-25,San Cristóbal de las Casas,Altos,Dermatológico,0,0
2026-03-25,San Cristóbal de las Casas,Altos,Diabetes,0,0
2026-03-25,San Cristóbal de las Casas,Altos,Embarazo,0,0
2026-03-25,San Cristóbal de las Casas,Altos,Gastrointestinal,0,0
2026-03-25,San Cristóbal de las Casas,Altos,Hipertensión,0,0
2026-03-25,San Cristóbal de las Casas,Altos,Nutrición,1,0
2026-03-25,San Cristóbal de las Casas,Altos,Respiratorio,1,0
2026-03-25,San Cristóbal de las Casas,Altos,Traumatología,0,0
2026-03-25,San Cristóbal de las Casas,Altos,Vacunación,0,0
2026-03-25,Tapachula (Soconusco),Costa,Dermatológico,0,0
2026-03-25,Tapachula (Soconusco),Costa,Diabetes,0,0
2026-03-25,Tapachula (Soconusco),Costa,Embarazo,0,0
2026-03-25,Tapachula (Soconusco),Costa,Gastrointestinal,0,0
2026-03-25,Tapachula (Soconusco),Costa,Hipertensión,0,0
2026-03-25,Tapachula (Soconusco),Costa,Nutrición,0,0
2026-03-25,Tapachula (Soconusco),Costa,Respiratorio,0,0
2026-03-25,Tapachula (Soconusco),Costa,Traumatología,0,0
2026-03-25,Tapachula (Soconusco),Costa,Vacunación,0,0
2026-03-25,Tuxtla Gutiérrez,Urbano,Dermatológico,0,0
2026-03-25,Tuxtla Gutiérrez,Urbano,Diabetes,0,0
2026-03-25,Tuxtla Gutiérrez,Urbano,Embarazo,0,0
2026-03-25,Tuxtla Gutiérrez,Urbano,Gastrointestinal,2,0
2026-03-25,Tuxtla Gutiérrez,Urbano,Hipertensión,1,0
2026-03-25,Tuxtla Gutiérrez,Urbano,Nutrición,0,0
2026-03-25,Tuxtla Gutiérrez,Urbano,Respiratorio,1,0
2026-03-25,Tuxtla Gutiérrez,Urbano,Traumatología,0,0
2026-03-25,Tuxtla Gutiérrez,Urbano,Vacunación,1,0
2026-03-26,Chenalhó,Altos,Dermatológico,0,0
2026-03-26,Chenalhó,Altos,Diabetes,0,0
2026-03-26,Chenalhó,Altos,Embarazo,0,0
2026-03-26,Chenalhó,Altos,Gastrointestinal,0,0
2026-03-26,Chenalhó,Altos,Hipertensión,2,0
2026-03-26,Chenalhó,Altos,Nutrición,0,0
2026-03-26,Chenalhó,Altos,Respiratorio,3,0
2026-03-26,Chenalhó,Altos,Traumatología,0,0
2026-03-26,Chenalhó,Altos,Vacunación,1,0
2026-03-26,Comitán de Domínguez,Altos,Dermatológico,0,0
2026-03-26,Comitán de Domínguez,Altos,Diabetes,0,0
2026-03-26,Comitán de Domínguez,Altos,Embarazo,0,0
2026-03-26,Comitán de Domínguez,Altos,Gastrointestinal,0,0
2026-03-26,Comitán de Domínguez,Altos,Hipertensión,0,0
2026-03-26,Comitán de Domínguez,Altos,Nutrición,0,0
2026-03-26,Comitán de Domínguez,Altos,Respiratorio,0,0
2026-03-26,Comitán de Domínguez,Altos,Traumatología,0,0
2026-03-26,Comitán de Domínguez,Altos,Vacunación,0,0
2026-03-26,Las Margaritas,Sierra,Dermatológico,0,0
2026-03-26,Las Margaritas,Sierra,Diabetes,0,0
2026-03-26,Las Margaritas,Sierra,Embarazo,1,0
2026-03-26,Las Margaritas,Sierra,Gastrointestinal,1,0
2026-03-26,Las Margaritas,Sierra,Hipertensión,0,0
2026-03-26,Las Margaritas,Sierra,Nutrición,0,0
2026-03-26,Las Margaritas,Sierra,Respiratorio,2,0
2026-03-26,Las Margaritas,Sierra,Traumatología,0,0
2026-03-26,Las Margaritas,Sierra,Vacunación,0,0
2026-03-26,Ocosingo,Selva,Dermatológico,0,0
2026-03-26,Ocosingo,Selva,Diabetes,0,0
2026-03-26,Ocosingo,Selva,Embarazo,0,0
2026-03-26,Ocosingo,Selva,Gastrointestinal,0,0
2026-03-26,Ocosingo,Selva,Hipertensión,0,0
2026-03-26,Ocosingo,Selva,Nutrición,0,0
2026-03-26,Ocosingo,Selva,Respiratorio,0,0
2026-03-26,Ocosingo,Selva,Traumatología,0,0
2026-03-26,Ocosingo,Selva,Vacunación,0,0
2026-03-26,Palenque,Selva,Dermatológico,0,0
2026-03-26,Palenque,Selva,Diabetes,0,0
2026-03-26,Palenque,Selva,Embarazo,0,0
2026-03-26,Palenque,Selva,Gastrointestinal,0,0
2026-03-26,Palenque,Selva,Hipertensión,0,0
2026-03-26,Palenque,Selva,Nutrición,0,0
2026-03-26,Palenque,Selva,Respiratorio,0,0
2026-03-26,Palenque,Selva,Traumatología,0,0
2026-03-26,Palenque,Selva,Vacunación,0,0
2026-03-26,San Cristóbal de las Casas,Altos,Dermatológico,0,0
2026-03-26,San Cristóbal de las Casas,Altos,Diabetes,1,0
